user_id,installed_at,channel,ab_group,ab_eligible,registered,opened_menu,built_cart,entered_address,first_order
854,2025-04-22 15:00:00,Таргетированная реклама,control,False,True,True,True,True,True
855,2025-04-05 08:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
856,2025-04-23 10:00:00,Контекстная реклама,control,False,True,True,True,True,True
857,2025-04-26 12:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
858,2025-04-17 08:00:00,Таргетированная реклама,control,False,True,True,False,False,False
859,2025-04-16 07:00:00,Таргетированная реклама,control,False,True,True,True,True,False
860,2025-04-07 21:00:00,Реферальная программа,control,False,False,False,False,False,False
861,2025-04-30 13:00:00,Реферальная программа,control,False,False,False,False,False,False
862,2025-04-28 10:00:00,Таргетированная реклама,control,False,True,True,False,False,False
863,2025-04-18 18:00:00,Таргетированная реклама,control,False,True,True,True,True,True
864,2025-04-27 07:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
865,2025-04-18 10:00:00,Реферальная программа,control,False,True,False,False,False,False
866,2025-04-12 22:00:00,Органический поиск,control,False,True,True,True,True,False
867,2025-04-20 21:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
868,2025-04-06 17:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
869,2025-04-28 08:00:00,Органический поиск,control,False,True,True,True,True,True
870,2025-04-27 12:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
871,2025-04-13 07:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
872,2025-04-26 10:00:00,Таргетированная реклама,control,False,True,True,True,True,True
873,2025-04-30 07:00:00,Органический поиск,control,False,False,False,False,False,False
874,2025-04-04 09:00:00,Органический поиск,control,False,True,True,True,True,True
875,2025-04-21 17:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
876,2025-04-07 08:00:00,Таргетированная реклама,control,False,True,True,False,False,False
877,2025-04-08 09:00:00,Таргетированная реклама,control,False,True,True,False,False,False
878,2025-04-22 21:00:00,Органический поиск,control,False,True,True,True,True,True
879,2025-04-13 12:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
880,2025-04-16 12:00:00,Реферальная программа,control,False,False,False,False,False,False
881,2025-04-06 08:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
882,2025-04-20 19:00:00,Органический поиск,control,False,True,False,False,False,False
883,2025-04-16 17:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
884,2025-04-04 15:00:00,Таргетированная реклама,control,False,True,True,False,False,False
885,2025-04-21 16:00:00,Таргетированная реклама,control,False,False,False,False,False,False
886,2025-04-01 08:00:00,Контекстная реклама,control,False,False,False,False,False,False
887,2025-04-30 11:00:00,Таргетированная реклама,control,False,True,True,False,False,False
888,2025-04-07 16:00:00,Таргетированная реклама,control,False,True,True,False,False,False
889,2025-04-22 22:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
890,2025-04-23 20:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
891,2025-04-28 17:00:00,Таргетированная реклама,control,False,True,True,True,False,False
892,2025-04-19 15:00:00,Реферальная программа,control,False,False,False,False,False,False
893,2025-04-07 07:00:00,Реферальная программа,control,False,True,True,False,False,False
894,2025-04-04 21:00:00,Контекстная реклама,control,False,True,True,True,True,True
895,2025-04-10 08:00:00,Реферальная программа,control,False,True,True,True,True,True
896,2025-04-05 09:00:00,Таргетированная реклама,control,False,True,True,False,False,False
897,2025-04-12 18:00:00,Таргетированная реклама,control,False,False,False,False,False,False
898,2025-04-25 19:00:00,Органический поиск,control,False,False,False,False,False,False
899,2025-04-29 19:00:00,Контекстная реклама,control,False,True,True,False,False,False
900,2025-04-08 14:00:00,Контекстная реклама,control,False,True,True,False,False,False
901,2025-04-20 09:00:00,Таргетированная реклама,control,False,True,True,True,True,True
902,2025-04-21 07:00:00,Органический поиск,control,False,True,True,True,False,False
903,2025-04-07 20:00:00,Таргетированная реклама,control,False,False,False,False,False,False
904,2025-04-10 22:00:00,Таргетированная реклама,control,False,False,False,False,False,False
905,2025-04-26 10:00:00,Реферальная программа,control,False,True,True,True,False,False
906,2025-04-28 20:00:00,Таргетированная реклама,control,False,True,True,False,False,False
907,2025-04-30 13:00:00,Реферальная программа,control,False,True,True,False,False,False
908,2025-04-28 11:00:00,Реферальная программа,control,False,False,False,False,False,False
909,2025-04-11 15:00:00,Таргетированная реклама,control,False,True,True,False,False,False
910,2025-04-11 07:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
911,2025-04-22 14:00:00,Таргетированная реклама,control,False,False,False,False,False,False
912,2025-04-25 10:00:00,Таргетированная реклама,control,False,True,True,True,True,True
913,2025-04-07 18:00:00,Реферальная программа,control,False,True,True,False,False,False
914,2025-04-21 15:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
915,2025-04-19 20:00:00,Таргетированная реклама,control,False,True,True,False,False,False
916,2025-04-27 21:00:00,Органический поиск,control,False,True,True,True,True,True
917,2025-04-30 12:00:00,Таргетированная реклама,control,False,False,False,False,False,False
918,2025-04-24 11:00:00,Контекстная реклама,control,False,True,True,True,True,True
919,2025-04-27 22:00:00,Реферальная программа,control,False,True,True,True,True,True
920,2025-04-14 15:00:00,Контекстная реклама,control,False,True,True,True,True,True
921,2025-04-04 08:00:00,Реферальная программа,control,False,False,False,False,False,False
922,2025-04-06 07:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
923,2025-04-12 22:00:00,Таргетированная реклама,control,False,True,True,True,True,True
924,2025-04-22 16:00:00,Реферальная программа,control,False,True,True,False,False,False
925,2025-04-22 07:00:00,Реферальная программа,control,False,False,False,False,False,False
926,2025-04-20 15:00:00,Органический поиск,control,False,True,True,True,False,False
927,2025-04-04 15:00:00,Органический поиск,control,False,True,True,True,True,True
928,2025-04-20 13:00:00,Таргетированная реклама,control,False,False,False,False,False,False
929,2025-04-28 22:00:00,Органический поиск,control,False,True,True,True,True,True
930,2025-04-11 22:00:00,Таргетированная реклама,control,False,True,True,True,False,False
931,2025-04-08 08:00:00,Таргетированная реклама,control,False,True,True,False,False,False
932,2025-04-20 09:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
933,2025-04-10 13:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
934,2025-04-21 20:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
935,2025-04-27 16:00:00,Таргетированная реклама,control,False,False,False,False,False,False
936,2025-04-29 18:00:00,Контекстная реклама,control,False,True,True,False,False,False
937,2025-04-27 16:00:00,Реферальная программа,control,False,False,False,False,False,False
938,2025-04-04 10:00:00,Органический поиск,control,False,True,True,False,False,False
939,2025-04-13 20:00:00,Реферальная программа,control,False,True,True,True,True,True
940,2025-04-13 07:00:00,Реферальная программа,control,False,True,True,True,True,True
941,2025-04-13 18:00:00,Контекстная реклама,control,False,True,True,True,True,False
942,2025-04-30 10:00:00,Таргетированная реклама,control,False,True,True,True,True,True
943,2025-04-10 14:00:00,Таргетированная реклама,control,False,True,True,True,True,True
944,2025-04-15 22:00:00,Таргетированная реклама,control,False,True,True,True,False,False
945,2025-04-12 15:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
946,2025-04-08 07:00:00,Таргетированная реклама,control,False,False,False,False,False,False
947,2025-04-12 13:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
948,2025-04-06 17:00:00,Таргетированная реклама,control,False,True,True,True,False,False
949,2025-04-10 07:00:00,Таргетированная реклама,control,False,True,True,True,True,True
950,2025-04-17 11:00:00,Органический поиск,control,False,True,True,False,False,False
951,2025-04-22 07:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
952,2025-04-24 15:00:00,Таргетированная реклама,control,False,True,False,False,False,False
953,2025-04-22 13:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
954,2025-04-27 15:00:00,Органический поиск,control,False,True,False,False,False,False
955,2025-04-30 11:00:00,Таргетированная реклама,control,False,True,True,True,True,True
956,2025-04-26 17:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
957,2025-04-28 09:00:00,Контекстная реклама,control,False,True,True,False,False,False
958,2025-04-16 21:00:00,Контекстная реклама,control,False,True,True,False,False,False
959,2025-04-08 22:00:00,Органический поиск,control,False,True,True,True,True,True
960,2025-04-30 14:00:00,Реферальная программа,control,False,True,True,True,True,True
961,2025-04-22 14:00:00,Реферальная программа,control,False,True,True,True,True,True
962,2025-04-20 20:00:00,Таргетированная реклама,control,False,True,True,True,False,False
963,2025-04-23 11:00:00,Таргетированная реклама,control,False,True,True,True,True,True
964,2025-04-18 19:00:00,Органический поиск,control,False,True,True,True,False,False
965,2025-04-18 11:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
966,2025-04-23 18:00:00,Реферальная программа,control,False,False,False,False,False,False
967,2025-04-20 12:00:00,Таргетированная реклама,control,False,True,True,True,False,False
968,2025-04-17 16:00:00,Контекстная реклама,control,False,True,False,False,False,False
969,2025-04-07 21:00:00,Таргетированная реклама,control,False,False,False,False,False,False
970,2025-04-18 07:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
971,2025-04-09 19:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
972,2025-04-21 15:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
973,2025-04-15 13:00:00,Органический поиск,control,False,True,True,True,True,True
974,2025-04-29 12:00:00,Таргетированная реклама,control,False,True,True,False,False,False
975,2025-04-25 08:00:00,Таргетированная реклама,control,False,True,True,True,True,True
976,2025-04-17 11:00:00,Таргетированная реклама,control,False,True,True,True,False,False
977,2025-04-13 16:00:00,Органический поиск,control,False,True,True,True,True,True
978,2025-04-03 08:00:00,Контекстная реклама,control,False,True,True,False,False,False
979,2025-04-18 17:00:00,Таргетированная реклама,control,False,True,True,False,False,False
980,2025-04-02 22:00:00,Органический поиск,control,False,True,True,True,False,False
981,2025-04-14 22:00:00,Таргетированная реклама,control,False,False,False,False,False,False
982,2025-04-05 21:00:00,Органический поиск,control,False,True,True,False,False,False
983,2025-04-20 19:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
984,2025-04-25 09:00:00,Таргетированная реклама,control,False,True,True,True,False,False
985,2025-04-06 22:00:00,Таргетированная реклама,control,False,True,True,True,False,False
986,2025-04-13 10:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
987,2025-04-19 20:00:00,Органический поиск,control,False,True,True,False,False,False
988,2025-04-09 21:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
989,2025-04-02 16:00:00,Органический поиск,control,False,True,True,True,True,True
990,2025-04-12 15:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
991,2025-04-19 10:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
992,2025-04-02 15:00:00,Органический поиск,control,False,True,True,True,False,False
993,2025-04-29 11:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
994,2025-04-17 09:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
995,2025-04-11 09:00:00,Таргетированная реклама,control,False,False,False,False,False,False
996,2025-04-04 19:00:00,Органический поиск,control,False,True,True,False,False,False
997,2025-04-28 21:00:00,Реферальная программа,control,False,True,True,True,True,True
998,2025-04-22 09:00:00,Таргетированная реклама,control,False,True,False,False,False,False
999,2025-04-28 07:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1000,2025-04-09 11:00:00,Реферальная программа,control,False,True,True,False,False,False
1001,2025-04-23 09:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1002,2025-04-30 10:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1003,2025-04-26 16:00:00,Органический поиск,control,False,True,True,True,True,True
1004,2025-04-08 13:00:00,Контекстная реклама,control,False,True,True,False,False,False
1005,2025-04-04 13:00:00,Органический поиск,control,False,False,False,False,False,False
1006,2025-04-21 10:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1007,2025-04-29 17:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1008,2025-04-12 11:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1009,2025-04-24 13:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1010,2025-04-29 14:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1011,2025-04-22 21:00:00,Контекстная реклама,control,False,True,True,True,True,False
1012,2025-04-29 10:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1013,2025-04-13 18:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1014,2025-04-13 11:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1015,2025-04-19 21:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1016,2025-04-14 13:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1017,2025-04-23 15:00:00,Органический поиск,control,False,True,True,True,True,True
1018,2025-04-10 21:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1019,2025-04-19 17:00:00,Органический поиск,control,False,True,True,True,True,False
1020,2025-04-25 08:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1021,2025-04-26 09:00:00,Органический поиск,control,False,True,True,True,False,False
1022,2025-04-01 22:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1023,2025-04-09 07:00:00,Контекстная реклама,control,False,True,True,True,True,True
1024,2025-04-22 11:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1025,2025-04-13 22:00:00,Органический поиск,control,False,True,True,False,False,False
1026,2025-04-18 07:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1027,2025-04-21 09:00:00,Реферальная программа,control,False,True,True,True,False,False
1028,2025-04-10 10:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1029,2025-04-28 08:00:00,Органический поиск,control,False,True,True,True,True,True
1030,2025-04-17 14:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1031,2025-04-17 16:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1032,2025-04-04 12:00:00,Реферальная программа,control,False,True,True,True,False,False
1033,2025-04-18 08:00:00,Органический поиск,control,False,True,True,True,False,False
1034,2025-04-25 19:00:00,Контекстная реклама,control,False,True,True,True,True,True
1035,2025-04-16 19:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1036,2025-04-13 15:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1037,2025-04-14 09:00:00,Реферальная программа,control,False,False,False,False,False,False
1038,2025-04-06 15:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1039,2025-04-03 17:00:00,Контекстная реклама,control,False,True,False,False,False,False
1040,2025-04-10 13:00:00,Контекстная реклама,control,False,True,False,False,False,False
1041,2025-04-27 20:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1042,2025-04-15 13:00:00,Органический поиск,control,False,True,False,False,False,False
1043,2025-04-25 15:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1044,2025-04-23 08:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1045,2025-04-22 16:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1046,2025-04-07 19:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1047,2025-04-17 18:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1048,2025-04-25 11:00:00,Органический поиск,control,False,True,True,True,True,False
1049,2025-04-25 22:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1050,2025-04-16 18:00:00,Реферальная программа,control,False,False,False,False,False,False
1051,2025-04-24 13:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1052,2025-04-25 13:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1053,2025-04-27 19:00:00,Органический поиск,control,False,True,True,True,True,True
1054,2025-04-17 09:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1055,2025-04-25 17:00:00,Реферальная программа,control,False,True,True,True,False,False
1056,2025-04-18 18:00:00,Контекстная реклама,control,False,True,True,True,False,False
1057,2025-04-30 15:00:00,Контекстная реклама,control,False,True,False,False,False,False
1058,2025-04-12 20:00:00,Органический поиск,control,False,True,True,False,False,False
1059,2025-04-20 14:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1060,2025-04-06 14:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1061,2025-04-29 11:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1062,2025-04-29 21:00:00,Таргетированная реклама,control,False,True,True,True,True,False
1063,2025-04-26 12:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1064,2025-04-24 18:00:00,Реферальная программа,control,False,True,True,False,False,False
1065,2025-04-27 13:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1066,2025-04-19 21:00:00,Реферальная программа,control,False,True,True,True,True,True
1067,2025-04-28 22:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1068,2025-04-04 07:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1069,2025-04-03 22:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1070,2025-04-13 16:00:00,Реферальная программа,control,False,True,False,False,False,False
1071,2025-04-13 08:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1072,2025-04-28 14:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1073,2025-04-10 07:00:00,Telegram (локальные каналы),control,False,True,True,True,True,False
1074,2025-04-04 15:00:00,Контекстная реклама,control,False,False,False,False,False,False
1075,2025-04-24 09:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1076,2025-04-16 12:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1077,2025-04-20 11:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1078,2025-04-27 16:00:00,Реферальная программа,control,False,True,True,False,False,False
1079,2025-04-06 20:00:00,Контекстная реклама,control,False,True,False,False,False,False
1080,2025-04-20 21:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1081,2025-04-28 12:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1082,2025-04-21 16:00:00,Реферальная программа,control,False,False,False,False,False,False
1083,2025-04-14 07:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1084,2025-04-25 12:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1085,2025-04-03 22:00:00,Реферальная программа,control,False,True,False,False,False,False
1086,2025-04-13 08:00:00,Контекстная реклама,control,False,True,True,False,False,False
1087,2025-04-14 20:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1088,2025-04-23 17:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1089,2025-04-09 11:00:00,Органический поиск,control,False,True,True,False,False,False
1090,2025-04-08 19:00:00,Контекстная реклама,control,False,True,True,True,False,False
1091,2025-04-25 11:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1092,2025-04-10 21:00:00,Органический поиск,control,False,False,False,False,False,False
1093,2025-04-30 08:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1094,2025-04-08 08:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1095,2025-04-11 19:00:00,Органический поиск,control,False,True,True,False,False,False
1096,2025-04-18 14:00:00,Органический поиск,control,False,True,True,False,False,False
1097,2025-04-07 09:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1098,2025-04-23 15:00:00,Реферальная программа,control,False,True,True,True,True,True
1099,2025-04-01 11:00:00,Органический поиск,control,False,True,True,False,False,False
1100,2025-04-21 15:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1101,2025-04-22 18:00:00,Реферальная программа,control,False,True,True,True,True,True
1102,2025-04-04 20:00:00,Контекстная реклама,control,False,True,True,True,True,False
1103,2025-04-18 07:00:00,Органический поиск,control,False,True,True,False,False,False
1104,2025-04-29 16:00:00,Реферальная программа,control,False,True,True,True,True,True
1105,2025-04-08 22:00:00,Органический поиск,control,False,True,True,True,True,True
1106,2025-04-02 14:00:00,Контекстная реклама,control,False,True,True,True,True,True
1107,2025-04-02 19:00:00,Контекстная реклама,control,False,True,True,True,True,False
1108,2025-04-24 08:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1109,2025-04-09 20:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1110,2025-04-08 16:00:00,Реферальная программа,control,False,True,True,False,False,False
1111,2025-04-17 21:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1112,2025-04-23 19:00:00,Реферальная программа,control,False,True,True,False,False,False
1113,2025-04-03 20:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1114,2025-04-14 07:00:00,Контекстная реклама,control,False,True,True,True,True,True
1115,2025-04-03 18:00:00,Органический поиск,control,False,False,False,False,False,False
1116,2025-04-27 10:00:00,Реферальная программа,control,False,False,False,False,False,False
1117,2025-04-09 11:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1118,2025-04-27 12:00:00,Контекстная реклама,control,False,True,True,False,False,False
1119,2025-04-20 16:00:00,Органический поиск,control,False,True,True,False,False,False
1120,2025-04-13 17:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1121,2025-04-07 21:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1122,2025-04-28 07:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1123,2025-04-15 10:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1124,2025-04-14 12:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1125,2025-04-27 20:00:00,Органический поиск,control,False,True,True,True,True,True
1126,2025-04-09 15:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1127,2025-04-12 15:00:00,Реферальная программа,control,False,True,True,False,False,False
1128,2025-04-28 19:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1129,2025-04-02 17:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1130,2025-04-24 11:00:00,Контекстная реклама,control,False,True,True,False,False,False
1131,2025-04-23 08:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1132,2025-04-03 14:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1133,2025-04-13 21:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1134,2025-04-25 16:00:00,Реферальная программа,control,False,True,True,True,True,True
1135,2025-04-17 07:00:00,Реферальная программа,control,False,True,True,False,False,False
1136,2025-04-06 14:00:00,Органический поиск,control,False,False,False,False,False,False
1137,2025-04-13 13:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1138,2025-04-16 16:00:00,Реферальная программа,control,False,False,False,False,False,False
1139,2025-04-12 16:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1140,2025-04-04 22:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1141,2025-04-16 12:00:00,Органический поиск,control,False,False,False,False,False,False
1142,2025-04-14 13:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1143,2025-04-09 16:00:00,Реферальная программа,control,False,True,False,False,False,False
1144,2025-04-27 21:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1145,2025-04-06 18:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1146,2025-04-23 14:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1147,2025-04-21 20:00:00,Таргетированная реклама,control,False,False,False,False,False,False
1148,2025-04-04 14:00:00,Контекстная реклама,control,False,True,True,True,False,False
1149,2025-04-01 22:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1150,2025-04-16 11:00:00,Реферальная программа,control,False,True,False,False,False,False
1151,2025-04-02 09:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1152,2025-04-09 20:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1153,2025-04-30 11:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1154,2025-04-11 20:00:00,Таргетированная реклама,control,False,True,True,True,True,False
1155,2025-04-04 16:00:00,Реферальная программа,control,False,True,True,False,False,False
1156,2025-04-18 15:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1157,2025-04-26 08:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1158,2025-04-09 19:00:00,Реферальная программа,control,False,True,True,False,False,False
1159,2025-04-10 08:00:00,Органический поиск,control,False,True,True,False,False,False
1160,2025-04-14 22:00:00,Реферальная программа,control,False,True,True,False,False,False
1161,2025-04-24 21:00:00,Таргетированная реклама,control,False,True,True,True,True,False
1162,2025-04-09 11:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1163,2025-04-05 09:00:00,Реферальная программа,control,False,True,True,False,False,False
1164,2025-04-09 21:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1165,2025-04-21 14:00:00,Реферальная программа,control,False,True,False,False,False,False
1166,2025-04-15 08:00:00,Таргетированная реклама,control,False,True,False,False,False,False
1167,2025-04-15 14:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1168,2025-04-23 10:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1169,2025-04-26 13:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1170,2025-04-02 17:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1171,2025-04-19 21:00:00,Реферальная программа,control,False,False,False,False,False,False
1172,2025-04-17 19:00:00,Органический поиск,control,False,False,False,False,False,False
1173,2025-04-08 09:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1174,2025-04-20 14:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1175,2025-04-24 14:00:00,Реферальная программа,control,False,True,True,True,True,True
1176,2025-04-24 22:00:00,Органический поиск,control,False,True,True,True,True,True
1177,2025-04-30 08:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1178,2025-04-30 15:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1179,2025-04-12 21:00:00,Реферальная программа,control,False,True,True,False,False,False
1180,2025-04-06 13:00:00,Органический поиск,control,False,True,True,True,False,False
1181,2025-04-25 11:00:00,Реферальная программа,control,False,True,False,False,False,False
1182,2025-04-29 15:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1183,2025-04-16 12:00:00,Реферальная программа,control,False,False,False,False,False,False
1184,2025-04-04 21:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1185,2025-04-01 08:00:00,Реферальная программа,control,False,True,True,False,False,False
1186,2025-04-03 10:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1187,2025-04-23 08:00:00,Таргетированная реклама,control,False,True,True,True,False,False
1188,2025-04-05 18:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1189,2025-04-02 11:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1190,2025-04-25 21:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1191,2025-04-15 21:00:00,Органический поиск,control,False,True,True,True,True,True
1192,2025-04-27 21:00:00,Telegram (локальные каналы),control,False,True,True,False,False,False
1193,2025-04-08 11:00:00,Органический поиск,control,False,False,False,False,False,False
1194,2025-04-20 07:00:00,Telegram (локальные каналы),control,False,True,False,False,False,False
1195,2025-04-08 13:00:00,Telegram (локальные каналы),control,False,False,False,False,False,False
1196,2025-04-27 22:00:00,Реферальная программа,control,False,True,True,False,False,False
1197,2025-04-11 19:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1198,2025-04-17 07:00:00,Органический поиск,control,False,True,True,False,False,False
1199,2025-04-12 18:00:00,Контекстная реклама,control,False,False,False,False,False,False
1200,2025-04-22 21:00:00,Telegram (локальные каналы),control,False,True,True,True,False,False
1201,2025-04-19 22:00:00,Контекстная реклама,control,False,True,True,True,False,False
1202,2025-04-14 18:00:00,Реферальная программа,control,False,True,True,True,True,False
1203,2025-04-19 20:00:00,Таргетированная реклама,control,False,True,True,True,True,True
1204,2025-04-28 20:00:00,Контекстная реклама,control,False,True,True,True,True,True
1205,2025-04-29 12:00:00,Органический поиск,control,False,True,False,False,False,False
1206,2025-04-30 08:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1207,2025-04-12 18:00:00,Telegram (локальные каналы),control,False,True,True,True,True,True
1208,2025-04-19 09:00:00,Таргетированная реклама,control,False,True,True,False,False,False
1209,2025-04-21 13:00:00,Органический поиск,control,False,True,True,False,False,False
